trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1414,False,"{'a': 0.5, 'e': 0.2429966864635286}",20,-8,-4.960835994572529,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 0}",0
1415,False,"{'a': 0.5, 'e': 0.24275368977706507}",20,6,-2.126242568067128,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.24251093608728802}",25,20,7.978565638823247,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.24226842515120073}",20,-16,-33.91266612356583,"{0: 30, 1: 1, 2: 4, 3: 0, 4: 1}",0
1418,False,"{'a': 0.5, 'e': 0.24202615672604952}",20,2,34.64891830502432,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.24178413056932346}",20,12,16.189437237186183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.24154234643875414}",30,11,22.906205389804345,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.24130080409231539}",25,-3,-20.014118699925575,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 0}",0
1422,False,"{'a': 0.5, 'e': 0.24105950328822306}",25,7,8.659356602271146,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.24081844378493483}",20,-7,38.75343373075299,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.5, 'e': 0.2405776253411499}",35,7,-23.977295329741413,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
1425,False,"{'a': 0.5, 'e': 0.24033704771580874}",20,0,-3.18033151131634,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.24009671066809293}",30,14,17.671754206596084,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.23985661395742483}",25,12,1.0873396247730573,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.2396167573434674}",20,14,12.182666466350636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.23937714058612394}",25,13,22.68419805441171,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.23913776344553783}",20,1,25.67810617214402,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.2388986256820923}",20,12,12.576455985274311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.2386597270564102}",30,4,28.721338815782175,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.23842106732935378}",25,7,-16.048168853506397,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1434,False,"{'a': 0.5, 'e': 0.23818264626202443}",25,3,21.497351830534086,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.2379444636157624}",25,12,26.80887983934245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.23770651915214663}",25,11,6.6585329244874885,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.2374688126329945}",20,8,-43.181370674401585,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1438,False,"{'a': 0.5, 'e': 0.23723134382036148}",25,5,29.98437313634262,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.23699411247654112}",25,19,9.814204584779572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.23675711836406457}",30,17,12.485374913159143,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.2365203612457005}",30,14,15.288237745226011,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.2362838408844548}",20,-7,20.85134719458286,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",0
1443,False,"{'a': 0.5, 'e': 0.23604755704357036}",20,-1,41.00437959731756,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.2358115094865268}",20,4,-23.444786790491204,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1445,False,"{'a': 0.5, 'e': 0.23557569797704025}",20,0,23.854036516536823,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.2353401222790632}",30,12,-11.382378994955129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1447,False,"{'a': 0.5, 'e': 0.23510478215678413}",25,13,0.5742748281171268,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.23486967737462733}",20,4,0.4469934562082081,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.2346348076972527}",20,16,8.477336564489963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.23440017288955545}",30,19,23.34042836875272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.2341657727166659}",20,7,-49.74174679746554,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
1452,False,"{'a': 0.5, 'e': 0.2339316069439492}",20,8,2.8761107146458853,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.23369767533700525}",20,-17,13.210257152457213,"{0: 32, 1: 2, 2: 2, 3: 1, 4: 0}",0
1454,False,"{'a': 0.5, 'e': 0.23346397766166824}",20,11,-8.120856200177363,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.23323051368400657}",20,1,18.41432096631096,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.23299728317032256}",25,17,16.77418552175193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.23276428588715223}",25,17,11.910845586562882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.23253152160126508}",25,11,15.53867697533968,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.23229899007966381}",25,14,20.55403725005367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.23206669108958414}",20,8,-1.456579128504984,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.23183462439849456}",35,18,34.34972003405556,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.23160278977409607}",20,14,13.583859258862118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.23137118698432196}",20,-5,23.33323236796431,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1464,False,"{'a': 0.5, 'e': 0.23113981579733764}",30,17,11.034757508112184,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.2309086759815403}",25,15,5.685851185926241,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.23067776730555875}",25,-12,-46.67263025370421,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 2}",0
1467,False,"{'a': 0.5, 'e': 0.23044708953825319}",20,16,6.638229535557557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.5, 'e': 0.23021664244871493}",35,13,7.823118468929437,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.22998642580626621}",25,17,10.244256073517807,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.5, 'e': 0.22975643938045995}",35,17,4.42142460629406,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1471,False,"{'a': 0.5, 'e': 0.2295266829410795}",25,20,12.548614812447596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.22929715625813843}",25,20,10.879835350813135,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.2290678591018803}",25,3,-50.93954076264415,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1474,False,"{'a': 0.5, 'e': 0.22883879124277842}",20,4,24.898749875342567,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.22860995245153565}",20,12,13.935108874882015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.5, 'e': 0.22838134249908412}",25,14,21.357600217664288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.22815296115658504}",20,11,16.330055418027406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.22792480819542846}",25,-4,-3.8171144061824847,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 0}",0
1479,False,"{'a': 0.5, 'e': 0.22769688338723304}",25,18,11.664314921933238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.5, 'e': 0.22746918650384582}",30,12,1.2333165830951909,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.22724171731734197}",25,16,18.484252983723074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.5, 'e': 0.22701447560002463}",25,-9,58.57806358412157,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.5, 'e': 0.2267874611244246}",20,15,2.608498723165852,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.22656067366330018}",20,5,28.2021469446343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.5, 'e': 0.22633411298963688}",25,-4,25.20093451283639,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 0}",0
1486,False,"{'a': 0.5, 'e': 0.22610777887664724}",20,8,1.8123390338986196,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.22588167109777058}",20,5,13.071657587805648,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.5, 'e': 0.2256557894266728}",30,16,17.222223611469357,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.5, 'e': 0.22543013363724612}",20,3,27.487842825931136,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.5, 'e': 0.22520470350360888}",25,15,17.90155832845347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.5, 'e': 0.2249794988001053}",20,5,15.713178545241396,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1492,False,"{'a': 0.5, 'e': 0.2247545193013052}",20,16,9.474145260087997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.5, 'e': 0.22452976478200387}",20,8,26.118006066588954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.5, 'e': 0.22430523501722185}",25,12,-19.787892474469437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1495,False,"{'a': 0.5, 'e': 0.22408092978220462}",30,12,25.310701784876247,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.5, 'e': 0.2238568488524224}",25,11,-16.164012824830206,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1497,False,"{'a': 0.5, 'e': 0.22363299200356998}",20,5,26.146461767879938,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.5, 'e': 0.22340935901156642}",25,16,-4.681981982861249,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.5, 'e': 0.22318594965255484}",20,12,18.19238773906094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.5, 'e': 0.22296276370290227}",25,16,18.93494163543512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.5, 'e': 0.22273980093919937}",25,11,10.387739119037345,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.5, 'e': 0.22251706113826017}",25,13,-16.057903534777054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1503,False,"{'a': 0.5, 'e': 0.2222945440771219}",20,7,21.73954008623189,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.5, 'e': 0.22207224953304477}",25,12,-32.290359940447296,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1505,False,"{'a': 0.5, 'e': 0.22185017728351172}",25,14,-6.5673700938560975,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1506,False,"{'a': 0.5, 'e': 0.2216283271062282}",25,18,9.3718953767304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.5, 'e': 0.22140669877912197}",25,4,24.232561819146817,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.5, 'e': 0.22118529208034285}",20,9,5.91981924354473,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1509,False,"{'a': 0.5, 'e': 0.2209641067882625}",30,18,14.528103342160847,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.5, 'e': 0.22074314268147424}",20,6,-22.48635787161193,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1511,False,"{'a': 0.5, 'e': 0.22052239953879277}",20,2,-15.09496647633434,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1512,False,"{'a': 0.5, 'e': 0.22030187713925398}",30,11,20.277619674464017,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.5, 'e': 0.22008157526211472}",20,6,25.727997055599914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.5, 'e': 0.2198614936868526}",20,6,-8.272354269181792,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1515,False,"{'a': 0.5, 'e': 0.21964163219316574}",20,8,-4.002118550388251,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1516,False,"{'a': 0.5, 'e': 0.21942199056097256}",25,-6,-6.142739889786202,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 1}",0
1517,False,"{'a': 0.5, 'e': 0.2192025685704116}",25,15,18.157167453226425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.5, 'e': 0.21898336600184118}",30,12,2.7723474671515143,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1519,False,"{'a': 0.5, 'e': 0.21876438263583933}",30,12,-26.649683709884002,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1520,False,"{'a': 0.5, 'e': 0.21854561825320348}",25,11,-15.276185845220148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1521,False,"{'a': 0.5, 'e': 0.21832707263495027}",30,-12,30.071565733501263,"{0: 37, 1: 3, 2: 2, 3: 0, 4: 0}",0
1522,False,"{'a': 0.5, 'e': 0.21810874556231533}",25,10,-35.831929120270615,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1523,False,"{'a': 0.5, 'e': 0.217890636816753}",20,13,13.718430058650936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.5, 'e': 0.21767274617993623}",25,19,10.550752459561178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.5, 'e': 0.2174550734337563}",20,9,16.23618824870844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.5, 'e': 0.21723761836032254}",25,10,16.44600318232089,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.5, 'e': 0.21702038074196223}",20,6,28.164240032121697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.5, 'e': 0.21680336036122028}",25,13,20.567256872560588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.5, 'e': 0.21658655700085905}",30,2,39.47344756981089,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1530,False,"{'a': 0.5, 'e': 0.2163699704438582}",20,10,-7.2804769263475535,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.5, 'e': 0.21615360047341434}",20,13,-0.4353899898360629,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'a': 0.5, 'e': 0.21593744687294092}",20,5,-16.812760478966773,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
1533,False,"{'a': 0.5, 'e': 0.21572150942606796}",20,3,26.235387814810295,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.5, 'e': 0.2155057879166419}",20,16,8.87063035341736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.5, 'e': 0.21529028212872525}",25,10,26.769558687169365,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.5, 'e': 0.21507499184659654}",30,7,11.149223434512972,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1537,False,"{'a': 0.5, 'e': 0.21485991685474995}",20,15,2.3858890108006685,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.5, 'e': 0.2146450569378952}",25,18,12.8100989769726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.5, 'e': 0.21443041188095732}",20,14,11.828420932200622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.5, 'e': 0.21421598146907636}",25,7,-39.011439981438265,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1541,False,"{'a': 0.5, 'e': 0.21400176548760727}",25,10,26.73104168610243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.5, 'e': 0.21378776372211966}",20,6,29.799422030588484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.5, 'e': 0.21357397595839755}",25,19,9.104885636734053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.5, 'e': 0.21336040198243916}",20,3,16.67758222468671,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1545,False,"{'a': 0.5, 'e': 0.21314704158045672}",30,15,25.836331188209982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.5, 'e': 0.21293389453887626}",30,1,27.806818426914674,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 0}",1
1547,False,"{'a': 0.5, 'e': 0.21272096064433738}",20,15,8.663946801057726,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.5, 'e': 0.21250823968369303}",25,19,12.975037041561237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.5, 'e': 0.21229573144400934}",20,4,9.625099178226014,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.5, 'e': 0.21208343571256533}",20,9,-8.06574535158693,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1551,False,"{'a': 0.5, 'e': 0.21187135227685275}",20,2,4.650641657699972,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1552,False,"{'a': 0.5, 'e': 0.2116594809245759}",25,11,16.446647181645663,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1553,False,"{'a': 0.5, 'e': 0.21144782144365132}",20,3,28.38631898853954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.5, 'e': 0.21123637362220768}",25,13,6.373209994817721,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.5, 'e': 0.21102513724858546}",20,8,-17.681665917787864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1556,False,"{'a': 0.5, 'e': 0.21081411211133688}",20,3,4.233262975912636,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1557,False,"{'a': 0.5, 'e': 0.21060329799922556}",20,-8,-36.80239254652994,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 0}",0
1558,False,"{'a': 0.5, 'e': 0.21039269470122635}",20,4,28.171041605920472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.5, 'e': 0.21018230200652513}",20,11,16.921347089133143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.5, 'e': 0.2099721197045186}",25,13,23.635649347277653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,23.15082506118531,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,11,26.52366404640643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,9,21.11785040874908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,13.29666770972287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,10,21.386587011876333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,9,19.942273208495415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,8,22.172095093424524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,10,15.83524793032134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,11,17.679259325499505,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,17.612803360785467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,15,17.379798538605723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,18,23.308778437359287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,11,18.098527358211754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,14,17.866598226681397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,12,19.78529736441098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,10,38.28645510770778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",35,14,41.50225504989302,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,15,27.232931018510136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,11,30.75379655213127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,7,26.21610293495959,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,15,8.785290494461373,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,17,16.593228962197365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,15,10.44392583368144,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,7,22.392461096803334,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,13,12.701670987412871,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,2,33.23839419958123,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,2,35.0830507227912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,16,22.769605990645246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,2,33.80465573617162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",35,19,32.59068111978414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,-3,51.051938488050666,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",30,13,33.63840944126079,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,17,17.051917841166432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,10,22.209318832251128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,-10,56.91770031989584,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",25,12,25.975176935754558,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,6,29.40603388322222,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",30,24,11.326963859280596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,6,27.760476951851974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,5,29.771032775473707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,15,17.701454965141956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
